district,latitude,longitude,date,year,cases
Ranipet,10.74911792754445,77.95757451518396,2021-11-09,2021,11
Madurai,10.184734806512786,77.18063412427139,2025-09-25,2025,13
Tenkasi,9.415803319809571,77.79460476523921,2020-07-16,2020,14
Nilgiris,9.741199889019123,79.47675341562179,2025-02-14,2025,19
Thoothukudi,10.745965039564158,79.87680787016569,2025-04-09,2025,15
Perambalur,11.21215672280004,79.19018115232493,2021-10-02,2021,13
Kanyakumari,12.058539062877301,78.7208672049697,2019-01-19,2019,10
Tiruvarur,9.364422817745872,79.0479597862676,2015-09-12,2015,16
Pudukkottai,13.448163145399755,79.75913900405705,2016-10-09,2016,12
Mayiladuthurai,12.511186625404672,78.71974466077558,2016-09-03,2016,13
Tirupathur,9.264329008844909,79.8427404651618,2016-02-03,2016,17
Pudukkottai,13.448163145399755,79.75913900405705,2021-02-12,2021,15
Coimbatore,13.19639313368383,78.14988766209166,2024-08-11,2024,14
Sivaganga,9.82810637090627,77.21275160084942,2018-07-20,2018,14
Mayiladuthurai,12.511186625404672,78.71974466077558,2022-08-28,2022,12
Mayiladuthurai,12.511186625404672,78.71974466077558,2021-02-03,2021,11
Virudhunagar,8.479253000752081,80.0074729531343,2016-06-08,2016,13
Cuddalore,11.398891248278582,78.96890626302286,2023-08-13,2023,12
Tiruvallur,12.884005519149685,79.1581674412871,2015-07-23,2015,16
Krishnagiri,8.952412058033609,79.96754407478385,2019-09-07,2019,10
Ranipet,10.74911792754445,77.95757451518396,2010-11-05,2010,7
Nilgiris,9.741199889019123,79.47675341562179,2023-05-20,2023,12
Tiruppur,11.298769353517763,79.21465589721967,2017-11-10,2017,13
Kallakurichi,10.947006157151062,79.95492868203901,2020-06-22,2020,17
Tenkasi,9.415803319809571,77.79460476523921,2023-07-08,2023,16
Tirupathur,9.264329008844909,79.8427404651618,2023-11-03,2023,15
Madurai,10.184734806512786,77.18063412427139,2014-03-11,2014,8
Ramanathapuram,10.459286774629927,79.98738840538071,2023-11-24,2023,12
Perambalur,11.21215672280004,79.19018115232493,2022-05-08,2022,16
Theni,11.028664171009837,79.84010167865944,2017-07-03,2017,10
Coimbatore,13.19639313368383,78.14988766209166,2023-03-07,2023,19
Viluppuram,12.485439055348948,78.36255300160714,2020-11-11,2020,13
Coimbatore,13.19639313368383,78.14988766209166,2023-06-25,2023,17
Perambalur,11.21215672280004,79.19018115232493,2024-12-08,2024,14
Dindigul,11.71587791882988,77.4615963417431,2021-07-19,2021,13
Salem,9.25577671285841,76.59582102659637,2025-11-18,2025,13
Mayiladuthurai,12.511186625404672,78.71974466077558,2022-12-04,2022,13
Nagapattinam,8.175088461543824,79.18625315713577,2014-03-20,2014,13
Erode,12.22226401305712,80.06453910782892,2018-03-24,2018,10
Thoothukudi,10.745965039564158,79.87680787016569,2021-12-29,2021,9
Dindigul,11.71587791882988,77.4615963417431,2024-04-01,2024,19
Ariyalur,12.305881205692778,76.62231682841326,2015-05-08,2015,13
Tiruchirappalli,10.494646628898746,79.3199696545924,2024-02-13,2024,12
Chengalpattu,10.971775155436356,80.06195662124445,2019-04-21,2019,8
Kanchipuram,12.553203369050639,76.91809803087223,2014-09-12,2014,15
Vellore,8.22596513178947,78.98801287255277,2016-04-03,2016,7
Virudhunagar,8.479253000752081,80.0074729531343,2021-04-29,2021,18
Kanyakumari,12.058539062877301,78.7208672049697,2017-09-03,2017,13
Chengalpattu,10.971775155436356,80.06195662124445,2022-05-14,2022,17
Tirunelveli,11.364535836693786,78.9978185573482,2018-01-25,2018,8
Chengalpattu,10.971775155436356,80.06195662124445,2024-05-29,2024,15
Ranipet,10.74911792754445,77.95757451518396,2023-06-05,2023,13
Tirupathur,9.264329008844909,79.8427404651618,2021-03-05,2021,17
Kallakurichi,10.947006157151062,79.95492868203901,2025-03-12,2025,12
Sivaganga,9.82810637090627,77.21275160084942,2020-01-13,2020,12
Tiruvannamalai,11.975069982513673,80.33873216325708,2021-07-18,2021,11
Pudukkottai,13.448163145399755,79.75913900405705,2018-04-10,2018,14
Cuddalore,11.398891248278582,78.96890626302286,2021-01-09,2021,10
Dharmapuri,11.620204042032553,77.98810758995262,2018-08-18,2018,11
Tirupathur,9.264329008844909,79.8427404651618,2023-04-01,2023,10
Tiruvallur,12.884005519149685,79.1581674412871,2012-02-11,2012,11
Sivaganga,9.82810637090627,77.21275160084942,2014-12-27,2014,12
Ramanathapuram,10.459286774629927,79.98738840538071,2012-06-10,2012,10
Tiruvannamalai,11.975069982513673,80.33873216325708,2014-08-18,2014,13
Tenkasi,9.415803319809571,77.79460476523921,2023-05-08,2023,11
Ariyalur,12.305881205692778,76.62231682841326,2015-09-20,2015,13
Nagapattinam,8.175088461543824,79.18625315713577,2022-12-19,2022,19
Krishnagiri,8.952412058033609,79.96754407478385,2019-11-26,2019,17
Tenkasi,9.415803319809571,77.79460476523921,2025-01-02,2025,12
Cuddalore,11.398891248278582,78.96890626302286,2024-02-14,2024,11
Nilgiris,9.741199889019123,79.47675341562179,2022-11-29,2022,16
Kanyakumari,12.058539062877301,78.7208672049697,2016-10-07,2016,9
Theni,11.028664171009837,79.84010167865944,2021-04-29,2021,14
Tirupathur,9.264329008844909,79.8427404651618,2017-10-24,2017,9
Dharmapuri,11.620204042032553,77.98810758995262,2017-11-11,2017,10
Dindigul,11.71587791882988,77.4615963417431,2018-09-19,2018,10
Tenkasi,9.415803319809571,77.79460476523921,2022-10-25,2022,20
Chengalpattu,10.971775155436356,80.06195662124445,2019-01-13,2019,15
Tiruvarur,9.364422817745872,79.0479597862676,2024-06-08,2024,20
Mayiladuthurai,12.511186625404672,78.71974466077558,2019-11-01,2019,7
Kanchipuram,12.553203369050639,76.91809803087223,2016-01-20,2016,14
Karur,10.494940950452266,76.74816994691155,2018-05-19,2018,7
Tiruvannamalai,11.975069982513673,80.33873216325708,2016-12-05,2016,10
Ramanathapuram,10.459286774629927,79.98738840538071,2023-03-19,2023,16
Dindigul,11.71587791882988,77.4615963417431,2023-10-31,2023,12
Tenkasi,9.415803319809571,77.79460476523921,2024-01-23,2024,13
Mayiladuthurai,12.511186625404672,78.71974466077558,2013-10-02,2013,8
Vellore,8.22596513178947,78.98801287255277,2017-04-30,2017,17
Dindigul,11.71587791882988,77.4615963417431,2024-04-02,2024,17
Thoothukudi,10.745965039564158,79.87680787016569,2015-06-25,2015,10
Vellore,8.22596513178947,78.98801287255277,2014-08-26,2014,12
Kallakurichi,10.947006157151062,79.95492868203901,2019-04-24,2019,13
Tirunelveli,11.364535836693786,78.9978185573482,2023-04-25,2023,12
Tiruvallur,12.884005519149685,79.1581674412871,2022-12-16,2022,10
Erode,12.22226401305712,80.06453910782892,2022-11-14,2022,12
Salem,9.25577671285841,76.59582102659637,2018-09-22,2018,12
Tirunelveli,11.364535836693786,78.9978185573482,2022-07-28,2022,21
Ramanathapuram,10.459286774629927,79.98738840538071,2023-04-24,2023,9
Karur,10.494940950452266,76.74816994691155,2024-05-30,2024,14
Tiruvannamalai,11.975069982513673,80.33873216325708,2025-09-08,2025,12
Krishnagiri,8.952412058033609,79.96754407478385,2024-07-31,2024,22
Ranipet,10.74911792754445,77.95757451518396,2017-11-28,2017,15
Tiruchirappalli,10.494646628898746,79.3199696545924,2019-12-05,2019,19
Krishnagiri,8.952412058033609,79.96754407478385,2024-05-31,2024,13
Thoothukudi,10.745965039564158,79.87680787016569,2014-07-28,2014,7
Kanyakumari,12.058539062877301,78.7208672049697,2017-02-19,2017,14
Tiruchirappalli,10.494646628898746,79.3199696545924,2024-02-28,2024,15
Tiruvallur,12.884005519149685,79.1581674412871,2016-10-27,2016,10
Kallakurichi,10.947006157151062,79.95492868203901,2019-09-23,2019,11
Karur,10.494940950452266,76.74816994691155,2023-11-15,2023,11
Madurai,10.184734806512786,77.18063412427139,2016-03-02,2016,8
Vellore,8.22596513178947,78.98801287255277,2021-11-28,2021,11
Virudhunagar,8.479253000752081,80.0074729531343,2017-08-06,2017,10
Nagapattinam,8.175088461543824,79.18625315713577,2025-02-18,2025,19
Pudukkottai,13.448163145399755,79.75913900405705,2019-06-29,2019,18
Perambalur,11.21215672280004,79.19018115232493,2020-11-17,2020,19
Theni,11.028664171009837,79.84010167865944,2012-03-05,2012,8
Ramanathapuram,10.459286774629927,79.98738840538071,2016-01-30,2016,15
Kanchipuram,12.553203369050639,76.91809803087223,2021-06-27,2021,20
Ranipet,10.74911792754445,77.95757451518396,2017-11-07,2017,9
Tirunelveli,11.364535836693786,78.9978185573482,2020-01-11,2020,14
Namakkal,11.88168313402467,78.21006029734804,2014-10-03,2014,14
Kallakurichi,10.947006157151062,79.95492868203901,2014-09-04,2014,11
Mayiladuthurai,12.511186625404672,78.71974466077558,2020-05-03,2020,19
Theni,11.028664171009837,79.84010167865944,2020-06-18,2020,10
Erode,12.22226401305712,80.06453910782892,2020-03-13,2020,11
Theni,11.028664171009837,79.84010167865944,2013-12-23,2013,10
Dindigul,11.71587791882988,77.4615963417431,2025-08-22,2025,13
Pudukkottai,13.448163145399755,79.75913900405705,2024-01-12,2024,15
Namakkal,11.88168313402467,78.21006029734804,2021-06-29,2021,11
Erode,12.22226401305712,80.06453910782892,2011-08-21,2011,5
Viluppuram,12.485439055348948,78.36255300160714,2012-03-05,2012,14
Tiruvallur,12.884005519149685,79.1581674412871,2019-11-22,2019,13
Tiruvannamalai,11.975069982513673,80.33873216325708,2025-11-29,2025,14
Nagapattinam,8.175088461543824,79.18625315713577,2021-04-16,2021,16
Chennai,12.978227524916026,79.78258582106868,2024-07-10,2024,19
Kanchipuram,12.553203369050639,76.91809803087223,2010-04-15,2010,2
Tiruvannamalai,11.975069982513673,80.33873216325708,2019-03-27,2019,8
Tiruvannamalai,11.975069982513673,80.33873216325708,2022-03-15,2022,19
Thoothukudi,10.745965039564158,79.87680787016569,2022-12-05,2022,21
Pudukkottai,13.448163145399755,79.75913900405705,2012-03-12,2012,7
Nilgiris,9.741199889019123,79.47675341562179,2022-09-11,2022,15
Tirunelveli,11.364535836693786,78.9978185573482,2022-10-07,2022,13
Ramanathapuram,10.459286774629927,79.98738840538071,2015-06-02,2015,13
Madurai,10.184734806512786,77.18063412427139,2023-05-25,2023,15
Kallakurichi,10.947006157151062,79.95492868203901,2024-12-19,2024,16
Dharmapuri,11.620204042032553,77.98810758995262,2015-12-05,2015,10
Thanjavur,9.435157103765098,78.98806423544055,2021-03-16,2021,16
Sivaganga,9.82810637090627,77.21275160084942,2021-11-12,2021,10
Tiruchirappalli,10.494646628898746,79.3199696545924,2014-09-25,2014,6
Erode,12.22226401305712,80.06453910782892,2020-10-18,2020,7
Tiruchirappalli,10.494646628898746,79.3199696545924,2014-05-14,2014,6
Nilgiris,9.741199889019123,79.47675341562179,2020-04-01,2020,13
Tenkasi,9.415803319809571,77.79460476523921,2015-12-27,2015,17
Thanjavur,9.435157103765098,78.98806423544055,2014-12-22,2014,16
Nilgiris,9.741199889019123,79.47675341562179,2015-10-31,2015,13
Tiruvarur,9.364422817745872,79.0479597862676,2019-11-03,2019,16
Thoothukudi,10.745965039564158,79.87680787016569,2022-08-18,2022,18
Dindigul,11.71587791882988,77.4615963417431,2016-02-23,2016,13
Dindigul,11.71587791882988,77.4615963417431,2023-07-17,2023,15
Madurai,10.184734806512786,77.18063412427139,2020-07-17,2020,18
Pudukkottai,13.448163145399755,79.75913900405705,2024-05-25,2024,20
Tiruppur,11.298769353517763,79.21465589721967,2022-04-21,2022,20
Kallakurichi,10.947006157151062,79.95492868203901,2015-04-05,2015,6
Thanjavur,9.435157103765098,78.98806423544055,2014-10-12,2014,8
Cuddalore,11.398891248278582,78.96890626302286,2022-11-16,2022,14
Cuddalore,11.398891248278582,78.96890626302286,2014-05-28,2014,4
Kanyakumari,12.058539062877301,78.7208672049697,2014-10-23,2014,8
Chennai,12.978227524916026,79.78258582106868,2019-04-16,2019,15
Tiruchirappalli,10.494646628898746,79.3199696545924,2012-04-02,2012,8
Tiruchirappalli,10.494646628898746,79.3199696545924,2024-08-22,2024,13
Dindigul,11.71587791882988,77.4615963417431,2023-05-29,2023,16
Namakkal,11.88168313402467,78.21006029734804,2019-07-27,2019,11
Ariyalur,12.305881205692778,76.62231682841326,2024-08-22,2024,17
Dharmapuri,11.620204042032553,77.98810758995262,2025-06-22,2025,19
Dharmapuri,11.620204042032553,77.98810758995262,2023-08-25,2023,19
Tiruppur,11.298769353517763,79.21465589721967,2025-10-29,2025,13
Kanyakumari,12.058539062877301,78.7208672049697,2022-12-13,2022,12
Ariyalur,12.305881205692778,76.62231682841326,2018-05-09,2018,7
Namakkal,11.88168313402467,78.21006029734804,2024-08-21,2024,13
Cuddalore,11.398891248278582,78.96890626302286,2017-10-15,2017,11
Erode,12.22226401305712,80.06453910782892,2024-08-14,2024,22
Kanyakumari,12.058539062877301,78.7208672049697,2014-11-30,2014,14
Thanjavur,9.435157103765098,78.98806423544055,2023-04-28,2023,17
Mayiladuthurai,12.511186625404672,78.71974466077558,2023-07-02,2023,14
Thanjavur,9.435157103765098,78.98806423544055,2022-05-03,2022,18
Kanchipuram,12.553203369050639,76.91809803087223,2022-07-20,2022,14
Vellore,8.22596513178947,78.98801287255277,2019-03-08,2019,15
Tirunelveli,11.364535836693786,78.9978185573482,2017-03-11,2017,4
Thanjavur,9.435157103765098,78.98806423544055,2021-04-14,2021,13
Virudhunagar,8.479253000752081,80.0074729531343,2021-08-09,2021,11
Thoothukudi,10.745965039564158,79.87680787016569,2019-05-02,2019,9
Dindigul,11.71587791882988,77.4615963417431,2020-04-19,2020,11
Tiruvallur,12.884005519149685,79.1581674412871,2024-08-23,2024,17
Viluppuram,12.485439055348948,78.36255300160714,2014-07-13,2014,6
Perambalur,11.21215672280004,79.19018115232493,2024-05-05,2024,20
Perambalur,11.21215672280004,79.19018115232493,2018-09-22,2018,10
Tiruppur,11.298769353517763,79.21465589721967,2017-06-15,2017,18
Kanyakumari,12.058539062877301,78.7208672049697,2025-02-02,2025,17
Dindigul,11.71587791882988,77.4615963417431,2022-03-14,2022,17
Kallakurichi,10.947006157151062,79.95492868203901,2019-04-15,2019,13
Ramanathapuram,10.459286774629927,79.98738840538071,2023-03-24,2023,14
Pudukkottai,13.448163145399755,79.75913900405705,2023-03-02,2023,7
Kanyakumari,12.058539062877301,78.7208672049697,2011-02-14,2011,9
Tiruvarur,9.364422817745872,79.0479597862676,2024-02-03,2024,9
Vellore,8.22596513178947,78.98801287255277,2025-05-14,2025,13
Tiruvallur,12.884005519149685,79.1581674412871,2021-12-06,2021,13
Salem,9.25577671285841,76.59582102659637,2024-12-14,2024,12
Tiruppur,11.298769353517763,79.21465589721967,2023-06-24,2023,16
Dharmapuri,11.620204042032553,77.98810758995262,2017-07-01,2017,13
Chennai,12.978227524916026,79.78258582106868,2020-06-29,2020,9
Tiruvallur,12.884005519149685,79.1581674412871,2014-03-22,2014,12
Thoothukudi,10.745965039564158,79.87680787016569,2019-09-28,2019,15
Tiruvallur,12.884005519149685,79.1581674412871,2022-08-25,2022,18
Thoothukudi,10.745965039564158,79.87680787016569,2025-07-01,2025,15
Tiruppur,11.298769353517763,79.21465589721967,2024-03-30,2024,19
Coimbatore,13.19639313368383,78.14988766209166,2025-06-29,2025,12
Madurai,10.184734806512786,77.18063412427139,2020-09-26,2020,9
Tiruvannamalai,11.975069982513673,80.33873216325708,2025-07-07,2025,18
Perambalur,11.21215672280004,79.19018115232493,2022-10-13,2022,19
Chennai,12.978227524916026,79.78258582106868,2021-08-26,2021,17
Tiruppur,11.298769353517763,79.21465589721967,2018-12-25,2018,7
Viluppuram,12.485439055348948,78.36255300160714,2020-09-06,2020,18
Cuddalore,11.398891248278582,78.96890626302286,2013-02-02,2013,8
Kallakurichi,10.947006157151062,79.95492868203901,2013-10-15,2013,4
Tiruvallur,12.884005519149685,79.1581674412871,2014-08-09,2014,12
Tiruchirappalli,10.494646628898746,79.3199696545924,2022-03-01,2022,18
Tiruchirappalli,10.494646628898746,79.3199696545924,2025-06-10,2025,13
Tiruppur,11.298769353517763,79.21465589721967,2024-10-17,2024,18
Thanjavur,9.435157103765098,78.98806423544055,2023-01-01,2023,16
Mayiladuthurai,12.511186625404672,78.71974466077558,2024-12-28,2024,19
Vellore,8.22596513178947,78.98801287255277,2014-08-31,2014,12
Vellore,8.22596513178947,78.98801287255277,2025-12-08,2025,14
Virudhunagar,8.479253000752081,80.0074729531343,2022-01-06,2022,13
Kanyakumari,12.058539062877301,78.7208672049697,2025-10-09,2025,12
Erode,12.22226401305712,80.06453910782892,2025-04-05,2025,10
Tiruvallur,12.884005519149685,79.1581674412871,2022-11-09,2022,9
Chengalpattu,10.971775155436356,80.06195662124445,2023-12-14,2023,16
Madurai,10.184734806512786,77.18063412427139,2025-05-30,2025,14
Tenkasi,9.415803319809571,77.79460476523921,2015-01-28,2015,15
Kanchipuram,12.553203369050639,76.91809803087223,2020-09-29,2020,8
Mayiladuthurai,12.511186625404672,78.71974466077558,2025-12-24,2025,18
Coimbatore,13.19639313368383,78.14988766209166,2014-05-23,2014,6
Perambalur,11.21215672280004,79.19018115232493,2019-06-10,2019,8
Chengalpattu,10.971775155436356,80.06195662124445,2025-09-05,2025,12
Kallakurichi,10.947006157151062,79.95492868203901,2017-07-21,2017,9
Pudukkottai,13.448163145399755,79.75913900405705,2025-06-19,2025,17
Tiruchirappalli,10.494646628898746,79.3199696545924,2015-11-30,2015,14
Tirupathur,9.264329008844909,79.8427404651618,2023-08-10,2023,11
Thanjavur,9.435157103765098,78.98806423544055,2022-04-22,2022,11
Tiruchirappalli,10.494646628898746,79.3199696545924,2024-02-14,2024,19
Nilgiris,9.741199889019123,79.47675341562179,2019-12-03,2019,14
Ramanathapuram,10.459286774629927,79.98738840538071,2021-06-24,2021,12
Tiruvarur,9.364422817745872,79.0479597862676,2018-09-26,2018,13
Chengalpattu,10.971775155436356,80.06195662124445,2025-12-07,2025,18
Nilgiris,9.741199889019123,79.47675341562179,2025-10-02,2025,18
Nagapattinam,8.175088461543824,79.18625315713577,2017-08-27,2017,9
Kallakurichi,10.947006157151062,79.95492868203901,2022-11-07,2022,17
Vellore,8.22596513178947,78.98801287255277,2022-08-05,2022,11
Chengalpattu,10.971775155436356,80.06195662124445,2021-06-09,2021,11
Tirunelveli,11.364535836693786,78.9978185573482,2014-09-01,2014,6
Virudhunagar,8.479253000752081,80.0074729531343,2022-03-19,2022,11
Erode,12.22226401305712,80.06453910782892,2024-11-07,2024,11
Ramanathapuram,10.459286774629927,79.98738840538071,2013-10-05,2013,10
Tirupathur,9.264329008844909,79.8427404651618,2012-06-01,2012,8
Madurai,10.184734806512786,77.18063412427139,2021-02-27,2021,15
Dharmapuri,11.620204042032553,77.98810758995262,2017-08-16,2017,8
Coimbatore,13.19639313368383,78.14988766209166,2015-10-12,2015,12
Tiruchirappalli,10.494646628898746,79.3199696545924,2018-11-02,2018,10
Erode,12.22226401305712,80.06453910782892,2020-11-11,2020,12
Dindigul,11.71587791882988,77.4615963417431,2017-06-20,2017,12
Kallakurichi,10.947006157151062,79.95492868203901,2010-04-21,2010,7
Tiruchirappalli,10.494646628898746,79.3199696545924,2021-05-03,2021,7
Nilgiris,9.741199889019123,79.47675341562179,2022-01-26,2022,7
Ramanathapuram,10.459286774629927,79.98738840538071,2020-04-30,2020,10
Thanjavur,9.435157103765098,78.98806423544055,2013-04-15,2013,12
Chengalpattu,10.971775155436356,80.06195662124445,2021-09-17,2021,10
Madurai,10.184734806512786,77.18063412427139,2020-11-30,2020,17
Tiruchirappalli,10.494646628898746,79.3199696545924,2014-01-17,2014,8
Chengalpattu,10.971775155436356,80.06195662124445,2020-04-13,2020,18
Madurai,10.184734806512786,77.18063412427139,2025-08-30,2025,13
Nilgiris,9.741199889019123,79.47675341562179,2018-07-10,2018,19
Perambalur,11.21215672280004,79.19018115232493,2018-01-27,2018,13
Dharmapuri,11.620204042032553,77.98810758995262,2016-11-06,2016,11
Sivaganga,9.82810637090627,77.21275160084942,2023-05-15,2023,20
Pudukkottai,13.448163145399755,79.75913900405705,2017-06-19,2017,13
